BRCA1,BRCA2,TP53,ERBB2,ESR1,PGR,MYC,PIK3CA,PTEN,EGFR,AKT1,CCND1,CDH1,RB1,CDKN2A,MDM2,KRAS,BRAF,ATM,CHEK2,MKI67,BCL2,BAX,VEGFA,label
10.3997,7.1333,11.3891,17.291,9.2152,3.9248,11.0746,8.4901,11.1095,7.8485,12.0695,12.1107,14.0965,10.2669,6.2313,9.7279,10.2514,6.6381,9.1301,9.1927,11.6524,6.5035,9.7518,11.3483,Cancer
9.4195,7.6197,11.0705,12.4775,14.9831,12.5768,10.2643,9.4531,10.7563,7.4724,12.2695,11.6646,14.27,7.9355,7.3105,12.0116,10.9321,8.2553,10.155,6.8372,11.0504,9.8371,9.0095,12.0538,Cancer
7.2155,6.3004,10.8273,13.3286,10.0657,12.3825,11.4755,9.7594,11.4785,10.5782,11.6021,11.7493,13.709,10.5103,3.7495,10.8266,10.0385,7.9811,10.9226,6.9035,8.0601,11.0231,8.3991,10.5147,Cancer
9.2022,8.2851,11.0332,12.6276,13.981,14.1638,10.3146,9.4693,11.235,8.3349,11.7271,12.8267,13.772,10.2667,6.7051,11.0473,10.1925,7.4864,10.6075,7.1246,10.4991,11.4103,9.0832,10.544,Cancer
7.627,6.5173,11.8071,13.3742,13.3912,13.5056,10.6545,8.74,10.8909,5.2509,12.1441,11.5236,13.2114,10.3111,4.6908,10.7786,10.998,7.3215,10.213,8.0866,7.655,11.6243,8.3658,10.9123,Cancer
8.2562,6.6142,10.4031,17.9757,8.8837,5.7558,7.4941,8.7509,11.2879,7.2646,12.923,11.6794,15.028,9.7224,7.0182,10.8221,10.7487,7.9237,9.2761,9.0109,10.8555,9.0098,9.5775,11.6751,Cancer
7.3689,5.5577,11.2437,12.6736,13.7607,7.2073,9.183,7.626,10.7434,5.9783,12.6935,12.2518,9.6513,10.656,7.4311,10.9615,9.824,6.2389,10.2747,7.6411,9.0851,10.7169,9.9169,11.5026,Cancer
7.5367,7.1456,10.8101,12.5801,12.3867,13.6502,10.769,9.5235,11.359,8.152,11.7487,12.8704,12.4321,10.487,6.4909,10.631,10.4681,8.0069,10.6929,7.4788,10.1562,10.7298,8.7611,10.3838,Cancer
9.3666,8.7998,11.5585,16.8272,5.0169,6.3242,11.4413,9.1861,10.7852,10.2048,11.8386,11.2346,14.1235,11.0218,5.6443,10.4043,10.4474,8.5725,11.0654,8.5519,12.2657,8.141,8.3647,12.8166,Cancer
8.1995,7.955,10.5305,11.3755,14.754,13.8992,10.2999,10.0294,11.3412,9.4139,11.1176,13.0942,12.6203,10.8644,5.8881,11.438,10.6106,8.5312,11.3172,7.3273,9.9739,12.2986,8.1193,10.1679,Cancer
7.9264,6.307,10.9458,12.6771,11.4767,12.5177,12.6733,9.3335,11.2822,10.2032,11.7401,12.0939,13.3708,10.3282,6.358,10.5316,9.414,7.6149,10.39,7.4833,8.3857,10.8186,9.0595,10.3085,Normal
9.2739,7.2484,10.6155,12.9618,12.5931,11.3505,11.6381,9.4301,10.8082,9.1286,11.4978,14.8289,12.5709,10.3768,6.7986,11.4911,10.2929,7.4543,10.1882,7.3843,10.0984,10.614,9.3932,10.5905,Cancer
9.9622,8.5415,10.0132,13.4145,13.6318,8.1879,10.9027,8.3642,10.2015,5.5917,11.8008,15.1713,13.1695,9.9053,7.367,10.9623,10.6305,7.2673,8.5388,7.7693,11.4008,8.8242,9.668,9.7476,Cancer
7.3497,5.2577,10.8821,13.4408,14.4179,11.1712,10.6265,7.8109,10.412,6.1204,12.2492,12.9987,10.6583,10.0282,7.1387,11.3145,9.4143,7.2593,9.3544,7.9093,7.6322,11.423,9.891,10.2701,Cancer
7.8301,6.7388,10.3963,10.9873,11.688,10.9431,11.3962,10.352,12.005,11.2368,10.7213,13.1901,13.0535,11.0438,6.436,12.018,10.5531,8.1842,11.2158,7.2804,7.0699,11.0442,7.9648,9.9165,Normal
7.2983,4.1407,10.9689,12.3805,12.9036,10.2365,8.7454,7.4013,9.9349,2.7107,11.8851,12.4784,13.8074,9.5266,8.3439,10.9102,9.67,5.6383,8.4529,7.0126,8.9008,10.6553,10.2422,9.5535,Cancer
7.1981,6.8006,10.2029,12.512,12.5484,7.1387,9.53,8.7102,10.8822,7.7964,12.8336,13.4896,9.0958,10.2781,7.5123,11.3238,10.2499,7.4475,9.6076,6.8696,10.4065,10.0868,9.6436,10.6137,Cancer
7.824,7.9012,8.3689,16.9338,7.4182,4.9545,6.6728,9.1386,11.0303,9.2846,12.1544,14.5019,14.9387,9.7578,8.1115,11.0921,10.6132,7.414,9.2718,7.6261,11.2759,7.7249,8.1877,10.2566,Cancer
4.7188,5.8609,7.6895,11.7236,4.6411,8.5437,10.5337,8.524,10.1584,8.952,13.1418,11.0055,13.4745,10.39,7.5617,9.5193,9.0047,6.905,9.2944,8.27,10.5951,5.5565,9.3596,11.8943,Cancer
9.3052,7.2174,11.0673,11.0278,11.8739,9.9868,11.9739,10.2635,11.2621,8.6568,11.7527,10.4507,13.7086,9.3206,9.0605,10.6255,10.8606,7.2638,10.0184,7.9599,11.3391,10.1278,8.4376,12.383,Cancer
9.9254,6.165,10.4693,12.8192,13.0725,11.4192,11.6929,9.0018,11.4973,6.1775,10.8614,13.0646,14.8649,9.7137,5.9761,13.1464,10.718,7.3371,9.582,8.9152,11.0957,12.2004,8.7278,10.3416,Cancer
9.2841,7.6482,10.0109,13.8309,14.1763,14.0764,9.9738,9.2304,12.2315,6.2074,11.6722,13.8157,12.9581,10.5402,6.6328,11.7025,10.5566,7.8234,10.2408,7.7433,10.3026,11.8129,8.7533,11.1279,Cancer
9.1299,7.1106,10.8365,12.6376,13.2768,13.7643,9.3689,9.4825,11.0881,6.9272,11.5221,12.5191,9.7591,9.9561,6.8364,11.2579,10.5279,8.033,11.1696,7.6757,10.95,12.0148,8.5984,10.8043,Cancer
9.6063,7.3506,9.7817,13.8382,13.7423,5.1912,12.1898,9.1237,10.6238,6.352,11.5815,14.5083,14.4149,10.3213,6.9916,11.2803,10.4157,7.5759,8.7591,7.7513,10.2879,10.7167,9.3149,10.8795,Cancer
6.7459,6.2456,10.6108,10.9439,13.263,8.077,8.6128,9.2862,11.4906,7.6451,11.9774,12.2975,12.5277,10.0414,7.6903,10.772,9.986,7.3629,9.5175,7.2217,9.8597,9.6322,9.5697,10.295,Cancer
8.8513,7.9465,9.101,11.9718,9.4975,8.3798,12.2809,9.7304,10.7521,9.0581,11.4849,10.5245,13.4183,8.8474,10.436,10.8063,10.4124,6.7796,10.3534,8.9324,11.6087,12.1361,9.262,10.9593,Cancer
9.2462,6.3833,9.6805,12.4518,13.9594,7.372,12.3394,9.9005,11.2647,7.9407,10.1092,12.5161,9.7065,10.0541,5.635,11.242,11.206,8.9897,10.073,7.7064,10.1844,12.7534,7.4112,10.2363,Cancer
8.7852,7.8216,9.5823,13.4968,11.8813,8.6142,10.7968,9.3046,11.4781,7.7189,13.1802,13.5736,14.1847,10.1514,6.9234,10.6754,10.7329,7.1653,9.4399,7.596,12.2981,10.6409,9.4219,10.3498,Cancer
7.8284,6.4156,10.817,14.645,13.8413,14.0683,10.5293,9.922,12.0685,5.4324,12.8624,13.9874,13.5376,10.8688,4.9948,11.4945,10.2017,8.1567,10.4077,6.9429,9.0442,11.8766,8.9106,9.9634,Cancer
6.6644,4.7697,9.1849,13.4478,11.0477,10.3157,11.096,7.9746,11.371,7.4583,12.2931,15.4139,14.459,9.4646,8.3474,10.6519,9.7528,8.88,8.8397,6.5582,8.5632,8.0214,9.8049,12.8763,Cancer
9.804,7.8593,10.7021,11.8856,14.9571,10.7972,9.9529,9.132,11.4803,6.1804,11.6336,13.9253,14.5332,10.2041,4.1039,12.5644,11.4134,8.0526,9.5228,7.9169,12.1908,11.1353,8.6325,10.0692,Cancer
8.8223,6.8107,10.1331,12.1456,11.9175,10.6828,9.9027,9.2319,11.5658,7.8242,11.9112,13.867,13.6276,10.5637,6.7804,10.9131,10.7434,6.1264,10.1205,8.0862,11.0538,10.8052,9.1264,10.9206,Cancer
7.7013,5.9553,11.0485,12.7142,12.2607,12.0996,12.0039,8.8142,11.0073,9.0967,12.0297,12.8979,10.3334,9.9073,8.5958,10.379,9.8114,6.8916,9.747,6.6415,9.6783,9.7736,9.8787,10.4801,Cancer
8.6582,4.1259,10.276,17.5123,12.6833,9.7567,10.755,6.9506,10.1788,4.1665,12.4371,14.7847,11.18,8.8466,8.978,9.6139,9.2667,5.9507,7.7745,8.1788,10.143,9.6635,11.1382,9.7311,Cancer
9.0283,8.0816,12.1561,11.7047,8.0643,5.9609,12.2495,9.2069,8.518,8.65,11.89,12.6326,12.6683,9.4347,9.112,9.7905,11.4724,8.6577,9.4947,8.9064,12.3712,7.9137,10.2118,11.609,Cancer
7.9628,6.9968,8.7218,12.1298,10.5693,4.1072,12.0532,8.2113,11.4633,9.7438,11.8147,14.6668,12.2236,8.246,11.4663,10.2137,10.2558,7.7313,9.3501,8.6328,11.1062,9.3561,9.6912,12.1535,Cancer
8.3212,7.8967,10.8146,16.6767,8.014,5.7835,11.6084,8.864,10.8406,6.7434,12.3615,11.1906,14.2178,10.0222,6.7104,10.7406,10.0543,6.9459,9.247,8.7305,11.3517,7.3473,9.4269,11.5152,Cancer
9.2416,7.6621,10.3935,12.3304,13.5266,13.9946,10.2884,8.8471,11.4308,7.1588,12.1829,13.3951,13.5806,9.7846,6.4393,11.0116,10.3893,7.8371,9.842,7.1424,11.76,10.9998,8.8051,11.2952,Cancer
8.5992,6.5238,12.613,12.034,5.5394,6.6599,10.4683,8.8581,10.8108,8.9812,11.1185,12.1669,12.8919,9.4889,9.4098,11.4066,10.0527,7.3879,10.1142,8.3216,9.8683,9.0165,9.0633,9.8067,Cancer
6.6964,4.303,11.1441,12.9851,11.4733,9.3248,12.9702,7.5686,10.611,7.4606,11.9606,12.6078,12.2992,9.2972,7.0813,9.99,9.1971,6.065,9.1393,7.3082,7.9783,9.7484,10.0549,10.3268,Cancer
11.1473,7.8259,10.7932,15.602,9.1004,4.2053,7.8278,9.1825,11.7675,6.4979,13.2254,12.508,13.0753,10.1663,5.2837,11.4112,10.4049,6.9004,10.901,7.9072,11.8435,7.7944,8.6857,11.073,Cancer
8.7023,8.4964,10.6849,14.2393,13.2022,11.8927,9.6253,9.4916,10.6438,7.0083,12.5071,15.4498,13.0643,11.0938,8.0536,10.4825,10.5987,7.7296,9.9133,9.1446,10.9347,10.5636,9.1907,10.4464,Cancer
7.5935,5.383,10.9474,13.3581,12.807,10.234,11.7136,9.4093,11.1194,10.2543,11.6644,11.6473,13.6854,10.159,4.8948,11.0994,9.6295,7.6184,10.5422,6.8698,6.8639,11.1321,8.627,10.0705,Normal
8.198,7.8085,9.1717,13.7603,11.4368,10.8152,10.6519,9.1067,10.9797,7.805,13.1522,12.6159,15.1525,10.8291,6.7357,10.4049,10.2809,7.9817,9.577,8.1835,11.2812,11.0641,9.173,9.7133,Cancer
7.378,7.2937,11.233,17.8752,6.1515,4.938,8.1431,8.3097,10.7158,9.7185,12.3941,12.4442,14.5812,10.0729,4.2112,10.6308,9.7139,6.4767,9.7862,6.4097,10.3699,6.307,9.0021,10.9602,Cancer
7.5618,7.7705,10.4584,11.5876,14.2512,6.952,10.4793,8.9989,10.9939,7.3345,12.5468,12.7749,15.1031,10.3642,6.8299,10.9204,10.095,6.7171,9.4709,7.5983,11.0914,10.1072,8.7733,10.2361,Cancer
8.9393,7.2065,11.3555,13.3598,12.5378,12.2734,10.6125,8.253,10.3656,6.5227,12.7868,13.4847,12.6248,9.9853,6.839,10.592,9.5903,7.7127,9.8329,7.8277,10.3176,11.391,9.9408,11.855,Cancer
9.7114,8.6091,9.9225,13.587,13.2175,13.5056,10.6985,9.3862,11.3687,7.5453,12.0352,14.8934,9.8837,10.7845,5.8409,11.9544,11.2108,7.9379,10.3419,7.8681,11.363,11.704,8.974,10.9222,Cancer
8.3609,7.0379,10.8187,12.0801,14.808,10.051,11.863,9.3332,10.972,7.6521,11.6058,13.5561,13.8524,10.0964,5.7825,11.2935,10.4615,7.7012,10.527,7.4279,10.5557,12.0191,8.6295,10.1318,Cancer
8.1001,7.7388,11.0431,11.5838,14.8295,13.2448,9.9646,9.6395,11.3747,6.073,11.0938,14.7472,13.7725,10.9225,5.9494,12.606,11.0056,8.2083,10.7178,6.7281,8.9834,12.0667,7.4895,9.8825,Cancer
8.6103,8.2643,10.339,16.8205,13.8044,5.7526,10.384,9.4646,11.3948,7.5236,12.1756,14.1435,14.538,9.9725,5.7047,10.8519,10.2031,6.9442,9.5116,6.0597,11.7072,10.8181,8.4792,11.2176,Cancer
10.1014,8.6462,11.2141,13.1149,12.0671,9.9619,10.257,9.2362,10.6326,7.2648,11.5529,14.5122,15.0912,10.1591,7.7802,10.6443,10.8697,7.3359,10.0059,8.8285,11.6885,8.9767,9.207,9.3531,Cancer
9.3008,8.3646,9.4921,12.4393,6.7464,5.2088,11.1847,9.0183,10.1791,7.8161,11.6703,11.7364,13.3925,9.8995,10.507,9.8573,9.8011,7.0642,10.7202,8.9303,11.5461,8.3716,9.3272,11.6988,Cancer
8.7363,7.1101,10.7092,15.1291,13.2578,5.01,8.9447,7.4276,10.9571,4.3585,13.198,13.0689,14.7452,9.1096,5.3229,12.2497,10.3413,7.1949,8.8641,8.1194,10.6727,9.2256,9.6716,10.257,Cancer
7.7121,5.2686,10.2188,12.1422,12.3508,11.4942,12.0946,9.9911,11.3323,10.7487,11.547,12.8343,12.788,10.3099,4.7352,10.8162,9.6367,7.8335,10.5581,6.8912,6.7628,11.3825,7.9413,10.03,Normal
7.7291,7.7118,10.0131,12.5343,13.9534,10.3735,10.989,9.0825,10.9662,7.7629,11.8518,15.0412,10.075,10.5347,7.3,10.565,11.584,7.9703,9.7332,7.1202,11.0477,11.345,9.4144,10.6428,Cancer
7.9493,5.7326,11.8254,12.9443,6.2077,4.9896,11.0476,8.7225,10.444,6.6819,11.6518,11.5095,11.9496,8.7384,10.4068,9.6766,9.0754,7.9454,8.4325,10.0687,12.0045,7.9725,10.246,12.5273,Cancer
10.1625,7.6788,10.5532,14.0283,13.6646,8.5287,11.5318,9.4156,11.0039,8.0068,12.2478,12.7156,14.765,9.2431,7.588,11.9056,9.5061,7.5522,9.8731,8.1057,12.1586,12.8182,9.7732,11.7317,Cancer
10.6557,8.4942,10.7568,13.3197,12.4562,7.3345,10.5517,9.7092,10.1347,4.4855,12.1291,8.6728,13.6891,9.8978,9.708,9.9672,11.4245,7.558,9.1735,9.0114,12.7336,5.9076,10.2807,9.8203,Cancer
8.7261,7.5363,10.8004,12.3225,14.3641,10.6644,9.6457,9.3206,9.8565,6.6065,11.6359,11.0436,15.0736,10.404,6.598,11.5222,11.299,7.278,10.2975,7.8964,10.5851,11.3361,9.2683,10.0029,Cancer
9.4221,8.7283,11.4003,16.6665,11.6724,4.8652,11.517,8.9536,10.7904,7.3342,12.6284,13.5053,14.5882,10.6889,4.8941,11.6123,10.3925,8.4844,10.1611,7.4584,12.2644,9.3177,9.163,9.9276,Cancer
7.5709,5.8116,10.6207,13.7665,12.0756,12.3578,11.9355,8.7833,11.1868,7.7341,11.965,13.0825,9.2743,10.3198,7.5643,10.9884,10.2458,7.4131,9.8821,7.4959,8.8776,11.2075,9.5091,9.6759,Cancer
7.2048,8.9683,8.7715,10.205,4.8871,5.723,13.2171,9.5656,8.4471,7.8381,11.3304,10.5197,12.3131,8.3298,11.433,10.6226,10.7867,8.1188,9.9138,10.3219,12.7954,8.381,9.075,10.2028,Cancer
7.6344,6.3041,10.5255,13.2004,12.6868,9.5232,10.6322,8.4537,10.6418,6.6285,12.2059,12.9606,12.3699,9.8973,7.5098,10.3749,9.5953,5.9814,10.0335,8.1662,8.9798,11.0469,9.631,10.2491,Cancer
7.7411,6.1834,9.4356,11.9424,12.5638,13.0256,11.003,10.0951,11.6279,8.2819,12.7403,13.3184,12.9062,10.1807,4.5119,11.044,10.9084,7.0916,10.2829,6.9931,10.708,11.4075,8.9707,10.1128,Cancer
8.2093,7.9128,10.585,15.4144,14.771,8.3966,9.3536,10.1618,10.8971,6.413,12.5112,13.6231,13.707,10.2601,6.9699,10.182,9.8985,7.954,10.0205,7.3477,9.512,10.724,8.7228,9.8671,Cancer
7.6108,5.1574,10.8887,12.4623,12.5305,12.5703,11.402,9.0679,11.5903,9.8917,11.3165,11.4356,13.9619,10.7272,5.4713,11.4477,9.8917,7.2864,10.6421,7.3556,6.5453,11.5088,8.2185,9.7614,Cancer
4.8662,9.7096,12.0299,12.2834,4.8833,4.1163,11.4654,9.6219,9.9828,8.6231,12.1137,9.4611,14.3961,8.1215,9.2557,11.983,10.3967,7.453,9.4468,9.2441,12.6574,8.6295,9.5904,10.9883,Cancer
6.0015,8.521,11.9876,11.1552,8.3319,7.1382,12.7012,8.9991,10.5169,8.7191,11.845,12.8216,12.0435,10.1147,4.4791,12.0417,10.1917,8.695,9.3126,9.9288,13.0007,9.8605,10.0803,11.3771,Cancer
9.0943,9.0524,8.8038,10.8886,5.1058,3.6139,13.5149,9.5815,11.3621,9.6183,11.1062,11.5164,13.5049,10.7295,10.6406,10.7098,10.622,8.4346,9.4063,8.6947,13.5079,7.7926,8.8443,10.6166,Cancer
8.5922,8.3033,10.8504,13.5555,13.4639,6.895,10.3835,9.346,10.6857,8.6124,11.4799,11.7773,8.7945,10.4241,6.6451,10.701,10.4065,7.5082,10.3826,8.0822,9.8564,10.799,8.9349,10.0178,Cancer
9.5414,7.3901,10.383,12.3448,12.6381,11.0353,11.0299,9.2341,11.7453,8.6461,11.8048,15.1048,13.5923,9.7517,7.1939,11.5924,10.6969,7.1476,10.5238,8.3264,11.2184,8.4503,8.3501,10.5112,Cancer
9.3774,7.2465,11.6627,13.1503,13.5598,14.5215,11.3625,8.9311,11.1471,3.2387,11.7333,13.2668,12.2174,9.67,5.4848,11.2686,10.2607,7.6159,10.054,7.7474,10.9444,11.6176,9.4466,10.8297,Cancer
7.7588,7.9101,11.3262,17.2314,13.0025,8.6071,10.6776,7.5867,10.0748,5.4501,12.2034,13.2304,15.1638,9.1177,7.247,10.9287,9.9719,6.249,9.029,8.0794,10.643,10.7953,9.1706,11.8996,Cancer
10.0982,8.8843,9.0976,13.3289,5.5702,5.1897,12.2908,10.2521,10.5935,9.5949,11.8214,13.5508,13.2671,10.2294,6.8625,11.2077,8.9019,8.2212,10.8091,9.0943,12.2144,8.5387,9.8377,12.0787,Cancer
8.9694,6.4249,10.3887,12.9983,14.2004,12.4671,11.4582,9.1513,11.2281,7.3831,12.1512,14.3175,10.7595,10.0122,7.9252,11.0061,10.2882,7.2827,9.2296,7.9107,11.6838,10.6269,9.2792,9.6045,Cancer
8.0783,4.9405,10.4961,12.5402,11.8533,8.5898,9.7896,9.2183,11.4242,9.0872,11.8328,13.3776,13.2619,9.835,7.2788,10.6885,10.1272,7.0734,9.7532,7.163,10.0426,9.923,8.7119,10.0833,Cancer
7.6934,6.8997,10.3861,11.9851,7.1087,5.4198,10.6469,9.6125,11.6017,10.4485,12.2496,11.7093,13.3804,11.0532,6.9325,10.8955,9.85,7.6934,10.4102,6.6639,10.2993,8.479,9.2772,10.4595,Cancer
7.2814,5.4327,10.093,13.3992,12.6481,9.8713,12.4211,8.5915,10.5288,8.4946,12.273,12.4399,9.8964,9.7304,7.4321,10.2859,10.0095,6.7486,10.2796,6.5377,8.4574,10.7012,9.6214,11.591,Cancer
9.5867,8.3827,10.4252,11.6456,14.8442,12.5636,8.5354,9.2491,11.8003,7.2346,11.1658,12.1632,13.7654,10.9969,7.2346,11.2197,11.825,7.1959,10.5653,7.8127,11.1097,11.5086,8.2284,10.188,Cancer
7.695,4.8326,9.3716,10.0699,9.5585,7.989,12.0634,10.5039,11.7715,11.701,11.8925,13.247,7.7843,10.029,4.6101,10.4872,9.3173,7.8009,10.3197,5.8712,6.9449,11.6135,7.1501,10.9514,Normal
9.7451,8.3288,10.0184,12.9406,13.6738,6.1382,11.1764,9.2667,10.6193,5.3228,12.0797,11.5659,14.6143,9.8781,5.0098,11.5213,11.2243,7.6136,9.3181,8.4514,11.0398,11.8363,9.4145,11.8542,Cancer
8.0314,6.6899,10.2625,12.7238,13.465,9.4798,11.5153,8.7198,10.6058,7.8994,11.8439,12.9783,10.8972,9.9896,7.4247,10.7948,10.1856,6.8287,8.8306,7.0845,9.2404,10.0784,9.4551,9.5873,Cancer
9.2225,6.9278,10.1375,12.9697,12.4886,9.0193,12.2665,8.6904,10.4844,5.7581,11.8036,13.8384,14.4763,9.9389,6.8983,11.7748,10.4515,7.2232,8.7631,8.0541,11.044,8.3836,9.4485,9.9915,Cancer
8.3307,7.9062,11.0944,15.9853,7.3143,5.768,10.2036,8.9897,11.0737,6.237,12.2916,11.3651,13.227,10.404,6.3529,10.5293,10.739,6.934,10.4918,8.7876,11.4573,8.0232,8.8739,11.0093,Cancer
8.7559,7.1108,10.3712,13.0341,15.411,11.364,7.5709,8.7478,10.9836,6.2025,12.6508,13.6926,13.2049,10.4491,5.332,11.3421,10.1526,6.9631,10.9239,7.2268,9.7099,11.7155,8.3356,10.6807,Cancer
7.9779,6.544,10.7975,12.0907,11.9873,10.0535,11.379,9.8241,11.6149,10.7826,11.4958,12.646,12.9351,10.4675,6.1865,11.0112,9.9727,7.8418,10.9323,7.3285,8.6648,11.0169,8.4306,9.9866,Normal
9.0995,7.1867,10.2688,12.2055,14.981,11.5267,11.2058,9.1708,10.3323,5.0673,12.1097,15.3359,12.4134,9.0924,8.5154,10.817,10.5071,7.312,9.0861,9.7002,12.9651,10.9732,9.1994,9.4679,Cancer
7.67,6.7766,10.4354,11.2103,11.2852,5.8698,11.2904,8.5004,10.7211,7.4382,12.3651,11.614,7.8111,10.0355,6.1719,10.4312,9.9175,6.3703,10.6805,7.7766,10.0586,9.6729,9.9567,10.9879,Cancer
8.9592,6.236,11.4784,11.7395,6.4403,4.4137,13.2802,9.0916,9.3903,8.4857,12.8932,11.6571,12.8487,10.1859,5.968,11.7249,9.369,8.7212,8.9985,8.4738,10.9936,6.8621,10.5689,12.4222,Cancer
8.6195,6.7269,11.0356,12.5368,13.3934,11.2766,11.7821,9.3771,10.647,9.3884,11.2727,12.6393,10.8669,10.0289,6.9844,11.01,10.4376,7.6422,10.3852,7.0397,9.6713,11.0506,8.9039,10.2369,Cancer
8.7473,7.8458,9.8489,12.6639,12.7523,8.0126,9.0248,9.1712,11.3855,6.9701,11.7163,15.5902,13.6472,10.8052,7.2445,11.5031,10.0631,8.223,10.2708,7.3404,10.6004,10.8775,8.7756,10.1593,Cancer
9.7374,8.3014,10.2327,13.0498,12.574,10.1114,9.9483,9.5847,10.9694,6.1895,11.8718,14.0662,15.1706,10.1162,6.6043,11.7784,10.4118,8.0443,9.9516,7.8717,11.9436,10.172,9.381,10.4683,Cancer
7.9403,6.5279,10.9581,12.9582,11.3405,11.9591,12.2373,9.6787,11.3565,10.7954,11.4813,12.0203,13.7649,10.4003,4.731,10.7844,9.9609,7.7331,10.708,7.1929,8.0792,11.2439,7.9552,10.5721,Normal
9.1658,6.618,11.0541,14.4432,14.7289,8.8104,11.6333,8.8161,10.6595,7.5681,13.0575,14.2218,13.7082,10.5799,7.5085,11.2733,9.9682,7.0368,8.7471,6.9341,10.4818,10.8683,9.2857,12.0029,Cancer
7.575,7.4275,10.5412,12.1943,13.5565,11.588,8.328,9.0619,10.9114,7.5601,12.1398,12.0506,13.2667,10.3774,5.8348,11.4132,11.3633,7.3215,10.1598,6.9753,9.6398,10.982,8.6239,9.4486,Cancer
7.2491,6.2663,11.3621,17.5467,12.4933,9.566,9.71,7.3443,10.4955,4.4157,13.3862,12.3297,14.2316,10.8673,5.8652,10.6003,10.4171,5.1481,8.7096,8.6332,9.0268,8.6894,9.6862,10.865,Cancer
7.5111,7.164,10.7516,12.0995,14.1443,8.2044,9.6775,9.2444,11.4436,8.3626,12.7,12.0531,12.5666,10.5714,7.3561,10.5947,10.117,6.8829,10.0343,7.3778,10.2961,9.0659,9.2311,11.0602,Cancer
6.4274,5.0872,10.4179,11.8534,13.0433,5.7514,9.0662,8.706,10.819,6.3522,12.6009,11.5268,14.1226,10.371,7.679,10.732,9.7042,7.4554,9.3322,6.5488,9.2843,11.2841,9.8898,10.4519,Cancer
10.0512,7.7485,9.052,13.0759,12.5701,9.9008,11.0024,8.6852,10.9888,6.805,12.4264,12.2281,12.7235,9.7079,6.0,11.3041,10.3351,6.6336,8.8173,9.0755,12.1164,9.8236,9.9965,11.7831,Cancer
9.2796,8.2037,9.7705,12.7796,14.7374,10.1779,9.4334,9.5922,10.986,6.5748,12.1721,16.913,14.3121,10.8098,5.6122,12.6255,10.64,8.2487,9.6212,7.3121,11.5305,12.4992,8.5576,10.0551,Cancer
8.6264,7.9351,11.4936,12.6067,9.1944,3.7918,9.7871,8.4358,10.9308,12.641,11.7938,13.5354,13.4576,10.2727,6.6207,10.6448,10.1209,7.2625,9.5013,8.8567,12.6661,11.2106,9.8454,10.7158,Cancer
9.0452,5.7789,11.1279,13.9123,10.7754,10.191,12.7763,8.8767,10.8497,4.0704,11.4659,10.9938,13.2854,8.6055,8.2999,10.9452,9.8917,7.6251,8.7722,11.0472,10.8382,10.2922,10.0315,11.3788,Cancer
7.6273,6.0155,11.346,11.9428,13.5626,12.3676,9.347,8.8075,11.3185,6.5748,11.949,13.0108,12.4997,10.2674,7.9192,10.926,9.9697,7.762,9.7968,7.6214,8.9682,11.2759,9.2605,10.9337,Cancer
8.5808,7.8598,10.7675,12.1872,11.7457,10.9371,9.2741,8.1963,10.8124,4.932,12.3971,13.9381,12.1163,10.0752,6.9996,11.4076,9.6336,6.6638,11.0263,7.6637,11.0215,11.1688,9.89,9.6914,Cancer
8.7963,6.82,9.8206,13.502,14.687,12.8789,8.9414,9.0639,11.2677,5.8815,12.0367,14.2854,12.6661,10.5029,6.6675,11.3631,11.8369,7.7653,10.7995,7.2905,9.5348,11.8595,8.8298,10.9,Cancer
6.4823,4.3724,11.3419,13.017,11.6893,8.7815,10.8423,7.2937,11.0292,6.5846,11.8774,10.9099,12.0538,9.2434,7.6688,10.1305,9.0953,6.403,8.678,8.0003,7.9419,9.673,10.3966,10.4213,Cancer
9.2792,7.6947,10.924,12.8196,14.3659,9.5591,9.599,8.3605,11.3297,5.5604,12.3767,13.1167,13.2689,9.9817,4.093,11.0192,10.411,7.142,10.6172,7.9755,11.2501,11.605,9.124,10.9844,Cancer
7.9728,5.3385,9.4486,10.6073,9.5168,8.5021,12.2428,10.4318,11.7801,11.4631,11.8839,13.0025,8.439,10.304,2.16,10.2664,9.416,7.787,10.5004,6.0736,7.577,11.0737,7.9091,10.5654,Normal
8.2301,6.3982,10.7428,12.8946,14.4228,11.6771,10.1874,8.7112,11.1308,5.5886,12.3063,13.4805,13.3964,10.746,6.4279,11.0487,10.1778,7.023,9.7844,7.3835,9.3982,10.7469,8.6818,11.5742,Cancer
8.4453,7.823,11.1877,17.5445,7.7707,4.8787,8.5817,8.917,10.6817,8.3636,13.2511,11.9833,15.0311,10.5344,7.0143,10.2284,10.0786,7.2029,8.6384,7.7758,10.7623,8.0821,8.4421,11.64,Cancer
8.3991,7.1768,10.6058,12.6205,12.1874,12.7122,9.7146,9.6375,11.4391,7.9436,11.8842,11.9815,13.6026,10.7477,6.4715,10.7854,10.5867,8.0169,10.2332,7.2306,10.4502,10.9901,9.0269,12.3321,Cancer
7.9228,7.3175,10.5309,11.9178,11.7323,12.7671,10.9694,8.791,10.6312,7.8489,11.9717,12.1499,9.1593,10.2576,8.0258,10.8072,9.883,7.4263,11.1609,7.1211,9.496,10.7651,9.8233,10.6746,Cancer
